95 1
96 1
97 1
99 1
101 3
102 3
103 3
104 2
105 2
106 3
107 3
108 2
109 2
110 1
111 2
112 3
113 3
114 3
115 3
116 2
117 1
118 2
119 2
121 2
122 2
123 1
125 1
126 2
127 1
179 -1
180 -1
186 -1
190 -1
191 -1
192 -1
193 -1
195 -1
196 -1
197 -1
198 -1
199 -1
200 -1
202 -1
203 -1
