60 -1
94 1
95 2
96 1
97 2
99 2
101 3
102 3
103 3
104 2
105 2
106 3
107 3
108 3
109 2
110 1
111 2
112 3
113 3
114 3
115 3
116 2
117 2
118 2
119 2
121 2
122 2
123 2
124 1
125 1
126 2
127 1
129 1
179 -1
180 -1
181 -1
182 -1
183 -1
186 -1
189 -1
190 -1
191 -1
192 -1
193 -1
195 -1
196 -1
197 -1
198 -1
199 -1
200 -1
201 -1
202 -1
203 -1
207 -1
219 -1
221 -1
